,a,b
5432,0.9984842513569453,4
5433,0.753685091395038,4
5434,0.41001920205919284,1
5435,0.5088612169433213,4
5436,0.8633692838347864,4
5437,0.11200184102784705,1
5438,0.7122910150358083,4
5439,0.6017015496776449,4
5440,0.987786481151361,4
5441,0.4315643182768848,1
5442,0.36103838740739835,1
5443,0.9826217049596081,4
5444,0.06153010091305633,1
5445,0.5478661575575534,4
5446,0.34024286969270545,1
5447,0.31352248225629964,1
5448,0.08121381099490976,1
5449,0.8209014282116561,4
5450,0.3196751605679409,1
5451,0.497372276603268,1
5452,0.6105028504952061,4
5453,0.055078786817860936,1
5454,0.4911821497177652,1
5455,0.8863950860256707,4
5456,0.7956268089782463,4
5457,0.9937107265935797,4
5458,0.5801443230614934,4
5459,0.24583741870979003,1
5460,0.4815778980580504,1
5461,0.9117584949663964,4
5462,0.4486963144827101,1
5463,0.8111990235783736,4
5464,0.5152791447064701,4
5465,0.7408534556947103,4
5466,0.18491644110406524,1
5467,0.8738483271191314,4
5468,0.5279312557297083,4
5469,0.1325532407881852,1
5470,0.4744114622859382,1
5471,0.8193077939569298,4
5472,0.04336450777817158,1
5473,0.7577563654461944,4
5474,0.12295314223393483,1
5475,0.3695484586179728,1
5476,0.7935634838911628,4
5477,0.414556000471599,1
5478,0.2400648462134466,1
5479,0.5367355978130602,4
5480,0.22217367410296307,1
5481,0.054616250277268574,1
5482,0.9822292504347614,4
5483,0.6502610742410453,4
5484,0.5234644276549193,4
5485,0.863151396185475,4
5486,0.5790715215215663,4
5487,0.9652776314083725,4
5488,0.3625545744785924,1
5489,0.4452039960293763,1
5490,0.9258201887595162,4
5491,0.5653628684456105,4
5492,0.47146779325453203,1
5493,0.5327759977137989,4
5494,0.9051304641367929,4
5495,0.058443940056635,1
5496,0.03308888544728217,1
5497,0.4593807482929221,1
5498,0.5919421013367168,4
5499,0.6290983675302534,4
5500,0.18003226774856795,1
5501,0.5261011840045916,4
5502,0.7502666692241349,4
5503,0.5439903030095581,4
5504,0.7469938065751376,4
5505,0.8654959337005017,4
5506,0.9910567508091834,4
5507,0.35787852086111305,1
5508,0.6617674043907533,4
5509,0.23952935794456576,1
5510,0.5378298368396988,4
5511,0.035458008845157596,1
5512,0.5814320856931277,4
5513,0.7622282654757826,4
5514,0.35749602384998924,1
5515,0.6274477777221532,4
5516,0.7884145249657388,4
5517,0.033290404517003824,1
5518,0.8346234024631396,4
5519,0.11479568833198817,1
5520,0.4056894933584363,1
5521,0.0626544578907845,1
5522,0.47027720326637557,1
5523,0.5920663312601903,4
5524,0.024539613474122812,1
5525,0.6299076610577287,4
5526,0.3267533393414527,1
5527,0.19032315809059175,1
5528,0.5826171096934285,4
5529,0.890862142447629,4
5530,0.3220977972103508,1
5531,0.8290914903133483,4
5532,0.7882690811756771,4
5533,0.5236820453764092,4
5534,0.7651303621023813,4
5535,0.9632978462407971,4
5536,0.9676311493625401,4
5537,0.34266698446937816,1
5538,0.6424031638848388,4
5539,0.8016466919671699,4
5540,0.31185873269989894,1
5541,0.4640875544913422,1
5542,0.8237574936879266,4
5543,0.29467733134633833,1
5544,0.9106408179126547,4
5545,0.0016786343623387268,1
5546,0.8330990408048232,4
5547,0.10144282709548147,1
5548,0.6564364153213463,4
5549,0.9991866433774488,4
5550,0.24123911501247075,1
5551,0.21315058726627711,1
5552,0.09343467981841203,1
5553,0.954638958772206,4
5554,0.609820121805651,4
5555,0.5022039963259163,4
5556,0.12571498906728162,1
5557,0.02736071605244461,1
5558,0.19394308952496297,1
5559,0.7469517508749872,4
5560,0.050973706278241604,1
5561,0.5778723115556997,4
5562,0.9682118526937643,4
5563,0.7876930071727818,4
5564,0.2425777306841872,1
5565,0.4767183504243161,1
5566,0.8475954656577015,4
5567,0.9874171384670611,4
5568,0.5209978782749118,4
5569,0.2909597066635491,1
5570,0.8978069634002732,4
5571,0.5980658579735131,4
5572,0.0282281256780732,1
5573,0.16368761854374214,1
5574,0.6308710715562663,4
5575,0.6366291232225362,4
5576,0.36427298043865153,1
5577,0.6312013439603243,4
5578,0.23502240530947793,1
5579,0.32203337058506765,1
5580,0.22698275981390226,1
5581,0.19640649776057384,1
5582,0.43379243462722383,1
5583,0.2557083905512282,1
5584,0.8969195156861042,4
5585,0.7513360173111633,4
5586,0.6005330648305419,4
5587,0.26234490927119336,1
5588,0.5665376965789471,4
5589,0.9169428276885344,4
5590,0.2621605883175697,1
5591,0.11889712608897018,1
5592,0.7276108803377388,4
5593,0.06600234265402594,1
5594,0.374127334814792,1
5595,0.06382943588978351,1
5596,0.22918970876692701,1
5597,0.29549057470156415,1
5598,0.273237021351284,1
5599,0.9280444578397723,4
5600,0.35876317239615807,1
5601,0.7573735920505266,4
5602,0.766917768619612,4
5603,0.37361385667921254,1
5604,0.3204292922313279,1
5605,0.22718804765295586,1
5606,0.14515249222676452,1
5607,0.7337497275537236,4
5608,0.24965088806225055,1
5609,0.787961371052774,4
5610,0.016272860382177012,1
5611,0.18559764375560317,1
5612,0.4583601178724238,1
5613,0.44982885068769696,1
5614,0.04639423836853651,1
5615,0.04584852741852219,1
5616,0.048474136023471615,1
5617,0.6417820254021995,4
5618,0.6548151617004695,4
5619,0.4050110239053968,1
5620,0.15480822873024114,1
5621,0.3393935995646167,1
5622,0.9424165111269854,4
5623,0.3766592432634446,1
5624,0.8487010773688267,4
5625,0.5039729157650776,4
5626,0.1297003336021051,1
5627,0.7542787919327323,4
5628,0.5483496677725428,4
5629,0.2980927072323226,1
5630,0.20423935961427497,1
5631,0.9306919747499874,4
5632,0.608489078134744,4
5633,0.326136660784087,1
5634,0.18342371430049764,1
5635,0.6984912970841335,4
5636,0.8578309628867428,4
5637,0.49452689719128684,1
5638,0.3280054251022486,1
5639,0.8367615222391671,4
5640,0.5021612708751508,4
5641,0.8563634799303955,4
5642,0.49091198473723563,1
5643,0.821204772085145,4
5644,0.9089128218267541,4
5645,0.5487289141323813,4
5646,0.6163206682930036,4
5647,0.9580042990975216,4
5648,0.17345494266906647,1
5649,0.22152250193538292,1
5650,0.7087284151935224,4
5651,0.026802739545446763,1
5652,0.4197596487149954,1
5653,0.5291270164336712,4
5654,0.9941668412455621,4
5655,0.30413386431825884,1
5656,0.8808508390944315,4
5657,0.6185075457731177,4
5658,0.1975175292101441,1
5659,0.7990961493159339,4
5660,0.7605320450624714,4
5661,0.309564077102063,1
5662,0.038378502642980594,1
5663,0.8732483996097381,4
5664,0.30089533296996296,1
5665,0.12168020747128205,1
5666,0.24211805236122708,1
5667,0.7414761840980596,4
5668,0.7829523852672321,4
5669,0.15751443391791908,1
5670,0.2729777926939555,1
5671,0.6640631318080251,4
5672,0.3707343270506749,1
5673,0.1560183225299323,1
5674,0.1600992274494002,1
5675,0.9827771120903551,4
5676,0.591868412265494,4
5677,0.9333405895846985,4
5678,0.35347479537161663,1
5679,0.4747584291190273,1
5680,0.3656098006291315,1
5681,0.572233902059622,4
5682,0.6687260094271423,4
5683,0.4479358368387929,1
5684,0.6444468859210183,4
5685,0.14453999239207127,1
5686,0.8162929445734053,4
5687,0.2073401508054843,1
5688,0.5502589983453877,4
5689,0.15696666304897333,1
5690,0.2116335904790907,1
5691,0.2532451754873274,1
5692,0.8779454717901495,4
5693,0.9682296726761898,4
5694,0.758463253181277,4
5695,0.9875196502662896,4
5696,0.6207277994997514,4
5697,0.4691282232508259,1
5698,0.5549802543740923,4
5699,0.3933996837139997,1
5700,0.6001947727752818,4
5701,0.6459035506218224,4
5702,0.16321364280504336,1
5703,0.24032375589378985,1
5704,0.5459357117862512,4
5705,0.07159184857511947,1
5706,0.2641918595654109,1
5707,0.9039803100147241,4
5708,0.7626357937180402,4
5709,0.3076073180627156,1
5710,0.17061270270737283,1
5711,0.045627608208967496,1
5712,0.612608789211471,4
5713,0.7194570133849317,4
5714,0.16438157448243185,1
5715,0.1440749356037475,1
5716,0.9349048496913512,4
5717,0.12401755624448918,1
5718,0.5196271187104299,4
5719,0.8183759749114022,4
5720,0.7570895139752,4
5721,0.830668591062484,4
5722,0.3634858229676281,1
5723,0.1072132224876875,1
5724,0.7006728511262231,4
5725,0.6913857235894624,4
5726,0.40077565317590813,1
5727,0.06896909803475304,1
5728,0.7184953350317788,4
5729,0.133000940879615,1
5730,0.6149527395725195,4
5731,0.43582419565323405,1
5732,0.46785265244607865,1
5733,0.05802631449756346,1
5734,0.7195965554045706,4
5735,0.23246793837887691,1
5736,0.4436564999120487,1
5737,0.5983465381965338,4
5738,0.4723857102095117,1
5739,0.9349087050817972,4
5740,0.8800053130029634,4
5741,0.7343534468837933,4
5742,0.3430429653550977,1
5743,0.1470818161444325,1
5744,0.6452713506411614,4
5745,0.41172948239141616,1
5746,0.9963624850562302,4
5747,0.41954673402261655,1
5748,0.3783391996694978,1
5749,0.5393789289802136,4
5750,0.1995274235540586,1
5751,0.9439833913333032,4
5752,0.9396993771273892,4
5753,0.29184760715508196,1
5754,0.40739201284213433,1
5755,0.3576381173581493,1
5756,0.5067265158972403,4
5757,0.17476664997559477,1
5758,0.10591978013711456,1
5759,0.7486391958250278,4
5760,0.33253605056511815,1
5761,0.6374792627612044,4
5762,0.17786053009692493,1
5763,0.5514179606453298,4
5764,0.6705250206054909,4
5765,0.3648973301513362,1
5766,0.4374513669151693,1
5767,0.4491367496552259,1
5768,0.6633839886081309,4
5769,0.45578309513926174,1
5770,0.9970225505978806,4
5771,0.19094957765449094,1
5772,0.9249139201312668,4
5773,0.14149029145299963,1
5774,0.21098538089994867,1
5775,0.5184940411254394,4
5776,0.12137896435672113,1
5777,0.7242425020290234,4
5778,0.5614622943890312,4
5779,0.9240348815295203,4
5780,0.050072055132303506,1
5781,0.3487859155496277,1
5782,0.8807389005197164,4
5783,0.5142999797681715,4
5784,0.05715061500734153,1
5785,0.23606112405938728,1
5786,0.5225528421987032,4
5787,0.2017033712628864,1
5788,0.08445487711390842,1
5789,0.9531133970853308,4
5790,0.5381943929354728,4
5791,0.2597770731639296,1
5792,0.8153617547967538,4
5793,0.05919830642485191,1
5794,0.4568897623478849,1
5795,0.6015589962480897,4
5796,0.6087978810685036,4
5797,0.4571945817087517,1
5798,0.4444069499215074,1
5799,0.6874332212784021,4
5800,0.9581973439402469,4
5801,0.6949582513901091,4
5802,0.4405738045005477,1
5803,0.9578421296816659,4
5804,0.21208265139614568,1
5805,0.2886824179153865,1
5806,0.24662081549122772,1
5807,0.8800735638983099,4
5808,0.19903312466218148,1
5809,0.41653795492010603,1
5810,0.8575784560646554,4
5811,0.7273951941492566,4
5812,0.786854410380624,4
5813,0.2165612024401219,1
5814,0.23064999196057145,1
5815,0.7092151125113383,4
5816,0.7809101769612576,4
5817,0.19086632571820228,1
5818,0.6259053266869132,4
5819,0.4420605053549145,1
5820,0.061317216097409255,1
5821,0.10903136718649908,1
5822,0.7596023733023468,4
5823,0.014129410541738885,1
5824,0.5758423220848824,4
5825,0.7674587517706938,4
5826,0.11450315903499941,1
5827,0.9815326165180419,4
5828,0.12512030748199854,1
5829,0.8455168689319937,4
5830,0.42184329787423147,1
5831,0.18554616537139113,1
5832,0.7899603280914422,4
5833,0.357287319855375,1
5834,0.30424919879729095,1
5835,0.4860926064732445,1
5836,0.811418633569071,4
5837,0.0951545132549938,1
5838,0.5701322069745846,4
5839,0.7476768433356396,4
5840,0.48373241268240086,1
5841,0.4619712247270116,1
5842,0.8263196243724175,4
5843,0.6700004023788634,4
5844,0.08676082972904287,1
5845,0.3137547672228481,1
5846,0.7684728892793403,4
5847,0.17509761924207912,1
5848,0.8112406439013479,4
5849,0.6391521557952321,4
5850,0.2874094034688468,1
5851,0.867932994095385,4
5852,0.3232888593426928,1
5853,0.8255590705579682,4
5854,0.38755244444766446,1
5855,0.7869071979904644,4
5856,0.5870130559888144,4
5857,0.48315865143422665,1
5858,0.6339135614058756,4
5859,0.3982214452964925,1
5860,0.9015600400245388,4
5861,0.7767408880169663,4
5862,0.4180038650066583,1
5863,0.49664298092584436,1
5864,0.26744344468214853,1
5865,0.3783399845393274,1
5866,0.7919830679108355,4
5867,0.23810978516190207,1
5868,0.5333133969489638,4
5869,0.700294888531451,4
5870,0.4273577616883064,1
5871,0.8513142435421625,4
5872,0.6798467245056007,4
5873,0.6023591210203315,4
5874,0.33842289055946484,1
5875,0.435095627668017,1
5876,0.6768539714893983,4
5877,0.9821593584130937,4
5878,0.9116484160519867,4
5879,0.832633481299714,4
5880,0.14638824759479496,1
5881,0.9998987263759139,4
5882,0.9201173116529826,4
5883,0.8391762545866152,4
5884,0.19969833237582324,1
5885,0.5419183639076554,4
5886,0.06308706477054027,1
5887,0.6752199416179178,4
5888,0.14559303498818488,1
5889,0.9627743453730168,4
5890,0.7440386942422768,4
5891,0.6707724582831944,4
5892,0.34979176518861,1
5893,0.38856492810406407,1
5894,0.9640539438874957,4
5895,0.49697802416755765,1
5896,0.5410193739892097,4
5897,0.9984487621312544,4
5898,0.6496502318568148,4
5899,0.6090888968669947,4
5900,0.5160307097425856,4
5901,0.23765767297000073,1
5902,0.8030837850674657,4
5903,0.20678407179542502,1
5904,0.7749471465991286,4
5905,0.2664723461211955,1
5906,0.42935118724893395,1
5907,0.5589720630825794,4
5908,0.7135691015675119,4
5909,0.12040495861583567,1
5910,0.667966987975108,4
5911,0.4249628421652277,1
5912,0.1644526971508441,1
5913,0.9636885019876793,4
5914,0.258369782212993,1
5915,0.2808946924054644,1
5916,0.2590783926154322,1
5917,0.8661154689697013,4
5918,0.028860731924511107,1
5919,0.20041302524631066,1
5920,0.3617975669527278,1
5921,0.14609591768282582,1
5922,0.6102907465435388,4
5923,0.2707675690840432,1
5924,0.053191794186978614,1
5925,0.18040628275488724,1
5926,0.7512773477534163,4
5927,0.8584578259917288,4
5928,0.3938172797196642,1
5929,0.2316619684341129,1
5930,0.042036928377342075,1
5931,0.1553272767629954,1
5932,0.07420105426831558,1
5933,0.0813938585876095,1
5934,0.13332476388786807,1
5935,0.35835566331011703,1
5936,0.5390906120762874,4
5937,0.7622496065324948,4
5938,0.8417940977009283,4
5939,0.930084007267371,4
5940,0.31226358789688957,1
5941,0.2522644756985227,1
5942,0.8769930964499038,4
5943,0.5039025911971851,4
5944,0.5132335212203272,4
5945,0.4999676217053809,1
5946,0.07267273260182183,1
5947,0.2631818481363096,1
5948,0.3124263228162707,1
5949,0.09943246395512884,1
5950,0.35694785541280893,1
5951,0.8727739627014252,4
5952,0.387350042051975,1
5953,0.7662995645902498,4
5954,0.690148313604464,4
5955,0.2886338232581067,1
5956,0.10547628440795664,1
5957,0.08690037945575757,1
5958,0.37438113784171534,1
5959,0.46781240049862427,1
5960,0.573147577068659,4
5961,0.9000378280594651,4
5962,0.5296028622758739,4
5963,0.7269546830802953,4
5964,0.1019275332688443,1
5965,0.17659647647805576,1
5966,0.7557342391206552,4
5967,0.09721127531511586,1
5968,0.201152641111757,1
5969,0.4563923452759566,1
5970,0.2828339907775822,1
5971,0.3560704486569549,1
5972,0.5486256903428594,4
5973,0.8387861755074694,4
5974,0.08359680737942543,1
5975,0.5478458421316866,4
5976,0.775388714358678,4
5977,0.2519196951899133,1
5978,0.9842974723996935,4
5979,0.42129344394809065,1
5980,0.7588953200199842,4
5981,0.878013505833309,4
5982,0.5021848282285152,4
5983,0.38593027749803954,1
5984,0.5738522404142485,4
5985,0.8391136055548583,4
5986,0.21599846635150888,1
5987,0.9286448667527224,4
5988,0.5153816155681902,4
5989,0.73928596103201,4
5990,0.7994753778234692,4
5991,0.8973047958712924,4
5992,0.8811229991456466,4
5993,0.3104731774249494,1
5994,0.4723884777922065,1
5995,0.5472306848927571,4
5996,0.5509217234359434,4
5997,0.054859359598772306,1
5998,0.9718813506755859,4
5999,0.9335610570527808,4
6000,0.9436736484934737,4
6001,0.5443346780401979,4
6002,0.22395623730638892,1
6003,0.2545977510357045,1
6004,0.48686750885895513,1
6005,0.4285699040700357,1
6006,0.04998307423665671,1
6007,0.08005380157561526,1
6008,0.5596112654788021,4
6009,0.38682476392164644,1
6010,0.4433679380720905,1
6011,0.5664135118888503,4
6012,0.5489925476908007,4
6013,0.7995377334539898,4
6014,0.6417358189227164,4
6015,0.9566650802545672,4
6016,0.135021482883251,1
6017,0.7395955213714531,4
6018,0.27058600349361184,1
6019,0.2323647697631418,1
6020,0.9882347771755461,4
6021,0.4904863753282559,1
6022,0.22917528774121476,1
6023,0.13425163946644503,1
6024,0.9494653818312605,4
6025,0.8772854327480104,4
6026,0.8566665116254842,4
6027,0.2303741004036638,1
6028,0.7015078786988174,4
6029,0.6989339141677553,4
6030,0.9352476867517403,4
6031,0.11145718583189079,1
6032,0.08101435976274374,1
6033,0.2470714190019655,1
6034,0.2948329923159264,1
6035,0.6593674258506567,4
6036,0.15017670004920203,1
6037,0.8860486301449109,4
6038,0.13534772503218306,1
6039,0.5266861802306249,4
6040,0.3841344767880137,1
6041,0.4255244137139824,1
6042,0.8384973327355622,4
6043,0.6793008599712022,4
6044,0.2029581716821366,1
6045,0.3833478502310216,1
6046,0.03022742786587218,1
6047,0.7764347424186051,4
6048,0.06179551040249587,1
6049,0.9738529170321464,4
6050,0.3966912101374087,1
6051,0.7104193300796496,4
6052,0.01622638312067959,1
6053,0.24975409920324843,1
6054,0.34148230682579195,1
6055,0.3468743595748811,1
6056,0.006992723023397485,1
6057,0.9888398244664597,4
6058,0.3386124960427085,1
6059,0.08155628918053881,1
6060,0.09153330912326318,1
6061,0.5305071654724788,4
6062,0.515849430653731,4
6063,0.2572540439782163,1
6064,0.8633348189160036,4
6065,0.3093075392787885,1
6066,0.544219492002256,4
6067,0.8587588493033873,4
6068,0.9207606762914847,4
6069,0.34952933205545755,1
6070,0.7876536865191309,4
6071,0.764644777621043,4
6072,0.6942283526249146,4
6073,0.6448973765753425,4
6074,0.5455724433648327,4
6075,0.2300137162053043,1
6076,0.5115776369006402,4
6077,0.520406307025514,4
6078,0.3984164907380834,1
6079,0.9188036455433624,4
6080,0.04176044364933107,1
6081,0.8353059886886343,4
6082,0.9491997923731753,4
6083,0.8502406711413377,4
6084,0.862506259132589,4
6085,0.18977329326357562,1
6086,0.4924155727654541,1
6087,0.5805849530564449,4
6088,0.027056537447797013,1
6089,0.5369654935979777,4
6090,0.4627963080990404,1
6091,0.37272729907343105,1
6092,0.3059348913847,1
6093,0.15464402725897142,1
6094,0.3661962523047343,1
6095,0.1627495227640835,1
6096,0.6485188602117232,4
6097,0.4917407958263337,1
6098,0.4393765861611927,1
6099,0.6394086216266456,4
6100,0.30878856254908027,1
6101,0.4160202863200506,1
6102,0.7504495205533095,4
6103,0.8464514531447682,4
6104,0.5038726442600661,4
6105,0.16641970067777623,1
6106,0.13216302646216083,1
6107,0.9398421566601172,4
6108,0.7846001487455727,4
6109,0.5037425387063237,4
6110,0.7672659603058931,4
6111,0.8304881671443578,4
6112,0.8522238630394599,4
6113,0.7286971061989204,4
6114,0.349486085995821,1
6115,0.36631072896283845,1
6116,0.4946941963651943,1
6117,0.4108330518013684,1
6118,0.15307355671271783,1
6119,0.06617759210472796,1
6120,0.34346817911192773,1
6121,0.08553269680348208,1
6122,0.40776193756770074,1
6123,0.6682326525677591,4
6124,0.8375845525194165,4
6125,0.17715507570120748,1
6126,0.624639482621179,4
6127,0.8813549933931547,4
6128,0.591401666091864,4
6129,0.20685905261481052,1
6130,0.7391592413478354,4
6131,0.9753240077756529,4
6132,0.6494612672999933,4
6133,0.04121274199802716,1
6134,0.4076888749149825,1
6135,0.1869985718277064,1
6136,0.23717231362085955,1
6137,0.8292436228272639,4
6138,0.7240811754384218,4
6139,0.2681109823506954,1
6140,0.29166602321485113,1
6141,0.20029766163291807,1
6142,0.5147796614485227,4
6143,0.11611882319724232,1
6144,0.07137465567882795,1
6145,0.4379262165145682,1
6146,0.3961325558541636,1
6147,0.5777385077283961,4
6148,0.35029120044057416,1
6149,0.23192829587087826,1
6150,0.34191146244346426,1
6151,0.463964503777485,1
6152,0.10592862264852065,1
6153,0.5528058748932938,4
6154,0.574977500694658,4
6155,0.8458688098444571,4
6156,0.28621276975559073,1
6157,0.9495767503006628,4
6158,0.27340164513975673,1
6159,0.6402060016843607,4
6160,0.7065024443317618,4
6161,0.2837826173128528,1
6162,0.4081236650914737,1
6163,0.6181780783233931,4
6164,0.07020440568360031,1
6165,0.2175453285060035,1
6166,0.09651392245692703,1
6167,0.1434051845304779,1
6168,0.8682912454144539,4
6169,0.04039387038100184,1
6170,0.9885190373659337,4
6171,0.3133228902486309,1
6172,0.2896172220386216,1
6173,0.836027412162366,4
6174,0.5608448271274525,4
6175,0.9472699363893221,4
6176,0.22073305913074737,1
6177,0.1966661356419993,1
6178,0.8581431463145776,4
6179,0.15522971165075283,1
6180,0.331776862362428,1
6181,0.595936770582911,4
6182,0.8174594954561042,4
6183,0.46040874474618354,1
6184,0.3078041450948269,1
6185,0.10514954078364125,1
6186,0.658523267550206,4
6187,0.003594876676109804,1
6188,0.40024366886758556,1
6189,0.4204937367578673,1
6190,0.12537899925004736,1
6191,0.13149460327639217,1
6192,0.6260049679928593,4
6193,0.589977155425494,4
6194,0.9466647555109968,4
6195,0.29845090266538565,1
6196,0.46016214884861806,1
6197,0.01712793754570141,1
6198,0.891628270578277,4
6199,0.5512593942311496,4
6200,0.9709693642049352,4
6201,0.41331580939825685,1
6202,0.7293014847506822,4
6203,0.9963714868477439,4
6204,0.6165097861660502,4
6205,0.46874245464282926,1
6206,0.6489618106617406,4
6207,0.03390036267626284,1
6208,0.36327999754252405,1
6209,0.8224962897238243,4
6210,0.5447037497247839,4
6211,0.8030102889086768,4
6212,0.3714442327933205,1
6213,0.05799184796250223,1
6214,0.9601658447680356,4
6215,0.41977717098395384,1
6216,0.46434430893332646,1
6217,0.8953911597008142,4
6218,0.1682128855495456,1
6219,0.6379221977490767,4
6220,0.18960784343687465,1
6221,0.86832736265097,4
6222,0.8191048281404969,4
6223,0.42257618676951414,1
6224,0.9703207181955141,4
6225,0.963738269066802,4
6226,0.4444610260188758,1
6227,0.3019578017726098,1
6228,0.9584755276714436,4
6229,0.09483029230629514,1
6230,0.9800679012355779,4
6231,0.1190089156139833,1
6232,0.15550850783176184,1
6233,0.7871568574356933,4
6234,0.04078228921535143,1
6235,0.2701800233703906,1
6236,0.6246327005977573,4
6237,0.029511808701276343,1
6238,0.08563940647433166,1
6239,0.08622078501970543,1
6240,0.8151800084029317,4
6241,0.7688771421077608,4
6242,0.22852429265465002,1
6243,0.009001497223209753,1
6244,0.7043210135534924,4
6245,0.6287789301716027,4
6246,0.7906960918761897,4
6247,0.3007014994553715,1
6248,0.5143841783373854,4
6249,0.6508832347538253,4
6250,0.9190236587194394,4
6251,0.5697599835434481,4
6252,0.38558305763197676,1
6253,0.28366219541019166,1
6254,0.7431693921242299,4
6255,0.7777591914480838,4
6256,0.8932672027940124,4
6257,0.3646342474185156,1
6258,0.6746603312595894,4
6259,0.653602986518567,4
6260,0.8631580984643888,4
6261,0.3059146594099086,1
6262,0.305807263699565,1
6263,0.23796510876599608,1
6264,0.8712485255041768,4
6265,0.011047146156149545,1
6266,0.1453455867739406,1
6267,0.5640707991428314,4
6268,0.7029537162564115,4
6269,0.8321728021706389,4
6270,0.5108392635896887,4
6271,0.10484213688466171,1
6272,0.8477151281845349,4
6273,0.6716543402453149,4
6274,0.35432813845800404,1
6275,0.20296165595913462,1
6276,0.3954450572565089,1
6277,0.9831171900840241,4
6278,0.7558233948296359,4
6279,0.7324614183992286,4
6280,0.5314742756887316,4
6281,0.2088204372173238,1
6282,0.7955757585451813,4
6283,0.3127307442766589,1
6284,0.4147769821369247,1
6285,0.6683598063126239,4
6286,0.24745635835942748,1
6287,0.4285223962236081,1
6288,0.28796971814224315,1
6289,0.8407541882112101,4
6290,0.12427413058037562,1
6291,0.7344992383492612,4
6292,0.4890815919378244,1
6293,0.9523177949587867,4
6294,0.7073257625368374,4
6295,0.6215273203495111,4
6296,0.9647715815968932,4
6297,0.28753326040496563,1
6298,0.642292648908688,4
6299,0.9490978587250386,4
6300,0.6640433672260945,4
6301,0.7026098134708091,4
6302,0.7860129222643943,4
6303,0.31862417884842,1
6304,0.180860212767478,1
6305,0.35095901524671713,1
6306,0.02194577804937059,1
6307,0.35841001948452755,1
6308,0.7942916864298886,4
6309,0.8467251840231649,4
6310,0.7382588088062901,4
6311,0.8967415806408343,4
6312,0.6785348616072503,4
6313,0.24259600831183425,1
6314,0.8906636703484208,4
6315,0.8056647505280834,4
6316,0.40555366276540705,1
6317,0.15065580064094153,1
6318,0.6766926490355089,4
6319,0.3409140253802564,1
6320,0.2991657643443628,1
6321,0.9029338108585107,4
6322,0.15916563928948213,1
6323,0.35739104557133516,1
6324,0.06306646902264768,1
6325,0.08418470569709502,1
6326,0.14160565375684897,1
6327,0.7116947393705156,4
6328,0.8933907519520566,4
6329,0.9355683785575079,4
6330,0.1366575554302678,1
6331,0.333402957688559,1
6332,0.44878745861530844,1
6333,0.6623656646843064,4
6334,0.6679823027223762,4
6335,0.9070042572841964,4
6336,0.07538583596048687,1
6337,0.6242095703183136,4
6338,0.8089795464409603,4
6339,0.18338567297784591,1
6340,0.09164337134439116,1
6341,0.050054878435394135,1
6342,0.6699587945512347,4
6343,0.26658216736483054,1
6344,0.1729423755769146,1
6345,0.6228821117829602,4
6346,0.019948112910398885,1
6347,0.6272845992985037,4
6348,0.6911872247561726,4
6349,0.6137456472209685,4
6350,0.6068440698959832,4
6351,0.45550629354106154,1
6352,0.5417348816696522,4
6353,0.6012415498554456,4
6354,0.7586123013342501,4
6355,0.8556382484561685,4
6356,0.1222536930082242,1
6357,0.11686990659147434,1
6358,0.5971070517156832,4
6359,0.8722996068582066,4
6360,0.6561322926489842,4
6361,0.6090581834725103,4
6362,0.05276447826928299,1
6363,0.13475941610359143,1
6364,0.22084448456637273,1
6365,0.7653279400669507,4
6366,0.014475221973198615,1
6367,0.4071679020754996,1
6368,0.2519442888783098,1
6369,0.3821353040610991,1
6370,0.6346224910699956,4
6371,0.37413325165194544,1
6372,0.3703550677552203,1
6373,0.9592755618099792,4
6374,0.23397015771670426,1
6375,0.9764683568806606,4
6376,0.7770537985099071,4
6377,0.6792611872094152,4
6378,0.39699469528122644,1
6379,0.9870894308794365,4
6380,0.7168019986112406,4
6381,0.2551329034633628,1
6382,0.4783753593997442,1
6383,0.2592345576843571,1
6384,0.04286147354315595,1
6385,0.2361449424843598,1
6386,0.8700737504061654,4
6387,0.7361052701287157,4
6388,0.3842132363182472,1
6389,0.12823783535251165,1
6390,0.8760797626794632,4
6391,0.5827276036293884,4
6392,0.3756197765516578,1
6393,0.10648811557035054,1
6394,0.9306112795643791,4
6395,0.3743704414591371,1
6396,0.03967475975046075,1
6397,0.9744432441766716,4
6398,0.7329349489172973,4
6399,0.05039505676623268,1
6400,0.4113144260911772,1
6401,0.5890492912787127,4
6402,0.5628685885873626,4
6403,0.4846004047749698,1
6404,0.6026849689895808,4
6405,0.39796661189293403,1
6406,0.7801170855343051,4
6407,0.8907235623950749,4
6408,0.8539604775345233,4
6409,0.7268500921793802,4
6410,0.6427475117913153,4
6411,0.2487791005109341,1
6412,0.3543324731799824,1
6413,0.062360680380123434,1
6414,0.9715887789346168,4
6415,0.4331459552048704,1
6416,0.17926501392879302,1
6417,0.5141686997973016,4
6418,0.5950005552333492,4
6419,0.17663048582678587,1
6420,0.4361596965523816,1
6421,0.5325467007401034,4
6422,0.07132264509455244,1
6423,0.16380254294134033,1
6424,0.6966934179498655,4
6425,0.6513308674794837,4
6426,0.02431730120166964,1
6427,0.603587954624957,4
6428,0.4292300194185985,1
6429,0.8086534076581826,4
6430,0.6040285826489471,4
6431,0.7950619975520958,4
6432,0.9838318074333667,4
6433,0.6309930446339472,4
6434,0.6553151460464562,4
6435,0.34661056966155523,1
